txn_id,user_id,name,card_number,merchant,timestamp,location,device_id,amount,is_fraud
8476,0be16126-2d9a-4aa7-b8b9-56c68d8733b3,Michael Richards,372542557417194,"Mendez, Fowler and Kelley",2025-07-17 04:18:28,"London, UK",760e6e7f-f021-46d5-8d59-a6bd8018a7da,1049.6,1
8477,c381587e-6932-470b-8dba-9aab898e9c77,Jennifer Anderson,373957392373031,Spencer Group,2025-07-10 04:26:00,"Greenestad, HI",671cfe25-fce9-4ca2-9ddd-4f72c29d701b,4858.76,1
8478,60a56633-fa06-41f7-93a2-f8c0ea97b792,Jessica Green,2650401169464434,Cochran Ltd,2025-07-24 18:37:33,"Sherishire, ID",e4d71bfa-5bf9-41d7-a5b3-d8ac5197c31e,1139.73,0
8479,ff597f9b-a461-4e22-8cbf-28254647e950,Donald Young,5576517938068364,Larson Group,2025-07-23 16:12:27,"Tokyo, JP",ad0d55c2-46b2-4854-aaf6-321ef40670a7,2278.14,1
8480,d86dc071-927b-47f6-9458-09852a8348dc,Jacob Turner,3598576532849164,Jensen-Dougherty,2025-07-01 20:57:20,"Lake Kathrynland, NH",c0508f6e-17ef-4994-bd44-ed372466b848,1051.81,0
8481,c84681b4-e67f-4f32-b919-143039613ecb,Ann Anderson,3563487169466697,"Goodman, Clay and Bray",2025-07-11 15:49:55,"North Richardland, NM",85a56596-c101-413d-bcdb-83d2a07ba1ad,1170.82,0
8482,144484e9-b932-4265-9feb-a1a3367b2c07,Nicholas Vega,4041272029383857018,Williams PLC,2025-07-13 02:51:48,"London, UK",ee98a001-8b02-4655-924b-8d067bd46489,5130.72,1
8483,4774f2b6-93e0-4438-b18f-d1dfb1b486ee,Jeffrey Nixon,6507723435133451,"Nguyen, Warner and Kramer",2025-07-06 21:20:11,"Jacobschester, AZ",d6730203-6c8f-43ed-8ac6-38a2f955bace,34.09,0
8484,ff939c58-e8c3-4e3a-adf8-d76026f59535,Joseph Miller,3538856123565038,Flores-Manning,2025-07-23 02:04:55,"Tokyo, JP",6cf4808c-2ba7-4eaf-975f-c678094e4975,64.61,1
8485,3fefc452-7e1d-4d33-bde0-a678232f62b9,Edward Fitzgerald,180019939977874,Wilson-Hill,2025-07-18 02:58:42,"Alexismouth, CA",9bcb7ef5-2269-48d7-8767-d8968cc429a8,35.03,0
8486,a6f8cfb2-247d-41f0-8269-88f32164b6ac,Karla George,4314138490199,Davis-Harris,2025-07-28 03:23:06,"New Ericfort, NM",406e99ba-ddc3-4068-a70d-6b5cde888baa,1170.64,0
8487,3832394b-418f-4c48-bd69-f31a26593a68,Thomas Bowen,6566074638114270,Hayden Ltd,2025-07-07 05:04:02,"West Jackfurt, HI",e4fad10c-7fa4-4a98-aafc-ca10e499aa8a,719.3,0
8488,a6f7385a-94c7-48b9-9768-89d5c62e33c5,James Hill,30410919311600,"Knight, Mueller and Collins",2025-07-26 07:31:27,"New Joseph, CO",bba5b837-51a3-4408-8bac-24fb5cabcabf,83.55,0
8489,05e40f85-0a7d-4d00-9f15-679dffb42d1e,Joshua Turner,4977351886143,"Wong, Cook and Neal",2025-07-13 07:43:23,"Sotostad, AR",fa46e063-d69e-43ee-b85d-23643dea0fd3,47.31,0
8490,ce60f606-067c-4179-905a-3bc6349cf720,Felicia Aguirre,4169274044821759,"Wilson, Cox and Macias",2025-07-21 23:42:34,"Anthonyfort, AS",44387be8-b9e0-43aa-a346-fd1ed24180cb,493.24,0
8491,59972cc6-f1f1-4a60-97d3-ababe7a4988a,Cynthia Yates,180020310786884,"Lewis, Winters and Williams",2025-07-21 11:47:22,"Richardsontown, WV",ce8c789a-8c3f-4716-8b2d-4ac758688fe8,646.8,0
8492,2e9305dc-0ad4-4459-b615-c080534d226e,Martin Wright,630452972304,Jones and Sons,2025-07-22 08:06:47,"Lake Gregory, MD",33992234-ed77-4d6c-b431-825f5b3328a3,906.25,0
8493,2a0a9126-e47d-4aa2-b071-a92277e6ceb8,Laurie King,4618132980462920,"Banks, Hood and Fowler",2025-06-29 18:28:20,"Johnchester, MO",9f96986a-b5a5-4fc2-9962-d0a26febe590,186.69,0
8494,4f8c7de9-8984-4749-811a-0f1594a64a81,Scott Keller,3537900993587580,Weaver PLC,2025-07-06 01:31:18,"New York, NY",928df4fc-dec8-4161-8d87-0eafe865d0a3,4077.48,1
8495,bfe6ac86-57c8-4fc6-8f26-dd4cb25a35b8,Lauren Jones,4059238740668312,"Jones, Haley and Johnson",2025-07-15 06:18:05,"Nataliechester, SD",2c8b92da-095c-4853-b74a-75f7ae2a4a99,586.52,0
8496,e1021137-9964-4699-8e83-84f835f1dc06,Tanya Fleming,4992334206555505,"Ruiz, Matthews and Moon",2025-07-27 01:33:09,"Rebeccafurt, WA",5f983796-2530-452d-8102-cbcd08280db9,669.54,0
8497,2e2ca5bd-0329-4cb4-b154-8b82c7b7e382,Megan Rivas,4855848538319791420,Tucker and Sons,2025-07-02 09:16:05,"West Katrina, SD",da79fad5-974f-4c42-8f4b-4b1b4e3248d3,674.15,0
8498,263570e7-08bc-4c12-bbde-fd29a1a58187,James Stuart,4429357600537863,Friedman and Sons,2025-07-14 01:20:54,"London, UK",40707fb8-e02d-4433-8c1c-5d7fd4d5eec8,5245.24,1
8499,a3517324-fa74-4899-866f-707154a318b0,Joseph Roberts,4268815426748497,"Jackson, Graham and Henderson",2025-07-07 19:34:38,"Beckyfort, OR",60eb9baf-0c87-4c44-832b-8c2b200a240b,573.72,0
8500,34f24924-14ef-4885-9ff1-7d1a71fd3c6c,Jeffrey Rice,347627563307158,Reid Ltd,2025-07-27 16:19:27,"Stephenside, FL",cf27160a-3628-4395-9673-400e647f8bff,490.41,0
8501,5adb5790-c1e2-4003-a393-cb5eefe5f918,Jesus Powers,2281274125748761,"Davis, Hamilton and Benjamin",2025-07-03 01:34:17,"Powellfort, NH",e9096f16-8cb5-42c0-afac-4faeda93f02d,1137.06,0
8502,71506e6f-b4f2-45b4-b4e2-361fb82014d0,Audrey Simmons,6011971778692596,Foley Group,2025-07-24 15:37:37,"Cassidytown, WA",2f68acc5-2e99-4984-8267-3e5c130c484a,575.72,0
8503,4b7380c3-6f41-41a4-926d-152dacd4f76b,Misty Cross,4957178982188297859,Kennedy Ltd,2025-07-25 02:09:23,"Wrightfort, VT",e460608d-83e4-42cf-9ff7-17926e57e253,1552.13,1
8504,24ee9789-f1bd-4380-b183-a62463d5995d,Elizabeth Miller,3531864747347202,Clayton Ltd,2025-07-26 05:42:29,"Oconnellmouth, AL",fc562977-a934-46dc-a974-a2c48b01f061,940.67,0
8505,569ad423-f80d-4064-8274-92998aab84ec,Nicole Horn,4029415657605786996,Acosta-Noble,2025-07-09 04:24:12,"Johnsonmouth, AS",073cb35a-6830-4c7a-8a70-7fa4233e17c0,741.52,0
8506,b19e33df-f097-4ba7-81df-22c6c790e110,Lisa Nelson,342840277776635,Black Inc,2025-07-15 02:38:23,"Shawnfurt, NM",f1cb201c-6d62-4365-b646-e5f3e8b62df5,72.57,0
8507,a4860347-2a2b-42f0-886b-ce7f4e7ff8e1,Kevin Fields,6571170518952095,"Mathews, Meadows and West",2025-07-11 12:05:44,"Port Jasonland, AL",d1a95adc-639b-4dfb-95a5-23fc0701f18e,1139.96,0
8508,20e7931b-46d5-46b2-8aab-35407451f344,Jerry Callahan,6549422006607270,Williams-Stone,2025-07-03 00:19:09,"London, UK",d0fba1d3-ad20-4bfd-b392-0e8530b3632f,3486.04,1
8509,abcfea00-cb24-42ff-9c9a-41906af52de9,Tammy Mccormick,4109232616892791,Washington Inc,2025-07-15 21:40:22,"New Mary, MH",518b0d51-eba5-4e07-ae90-4411c5650341,333.41,0
8510,b83d90bc-e1ae-418f-a71e-881a83efe0fd,Jessica Ramos,30447972367731,"Walsh, Solis and Fisher",2025-07-24 00:32:40,"New York, NY",122ad315-4f1a-4252-bdff-a5b667572d57,584.46,1
8511,45697398-4e96-44f4-a4b9-6b76ed14e886,Alicia James,4088746748236,Hoover and Sons,2025-07-10 15:18:39,"North Brettstad, AS",5bbbc4a0-343d-4523-9ccc-1e3ecaee1c84,31.62,0
8512,6a4d9e7e-57f2-49cf-b455-9f8fa355c52e,Erica Brown,4479872239816051057,Hutchinson LLC,2025-07-23 00:55:55,"New York, NY",a1c5869b-8374-4bde-8858-fa776a172f9f,5026.59,1
8513,92970f6c-d890-443e-b471-247caca244ac,Christine Brown,3580386979378572,Mitchell Group,2025-06-29 02:22:54,"New Faith, SC",f7a64c8e-09fa-4be5-af1e-b674dd0e7581,889.78,0
8514,a311d5a6-ac9b-4844-aa53-50f769b42954,Mariah Collins,6540036108965060,"Rose, Burnett and Roy",2025-07-24 21:34:48,"Hernandezfort, OH",df776ef6-d7fb-44c7-88a4-8cd03723b31c,662.68,0
8515,e959c19e-a584-48a1-86f0-f1dff474feda,Kelly Roberts,4747656838479433,Roach-Taylor,2025-06-28 21:45:07,"New York, NY",3b694dba-bee5-4777-9b2b-d7fdb603e947,2229.33,1
8516,eae1c2e4-037a-4541-84ad-ff8cf08fc324,Edward Esparza,3550549062330448,Harvey-Collins,2025-07-14 07:21:35,"New Angelaport, IL",03c023db-3c73-4047-8053-5fa295dce186,87.25,0
8517,9bf52a09-2eed-43b6-b283-1a202bd3bb39,Amy Moore,213127336538248,Kaufman and Sons,2025-06-29 23:38:00,"Fullermouth, NY",7ef0d0d9-d4e0-4129-8bd6-f7ac4fc1eb8c,901.84,0
8518,f03b2648-7971-4fe4-9919-c537f9668ef0,Aaron Smith,4499628662780939,Whitaker Group,2025-07-14 07:24:07,"North Davidside, KY",96810cf3-3879-45d7-9491-4744e623b9f0,763.77,0
8519,b777609d-c1e6-4e9e-b919-81633b52f37b,John Simpson,5523095189343665,Reed-Clark,2025-07-03 00:20:46,"New Cody, MA",63f5a82f-bae8-4c18-8b73-9ef2444618c8,235.91,0
8520,923412c0-229b-400e-a333-641b5ec7d30b,Stefanie Wiley,180020252136767,Perez-Webb,2025-07-07 16:39:37,"Daisystad, VI",199edeaa-4ec7-4de6-be5b-93088b210ecb,182.28,0
8521,52c5bb34-0db9-451b-82c7-342fca697712,Jeremiah Cooke,4082713323600198,Smith Inc,2025-07-24 07:07:19,"Lake Barry, FM",650e7407-f007-48a5-9357-69936bbee15d,389.17,0
8522,79d09614-1258-493f-9889-7a336e44d1cc,David Dominguez,4329725457300661,Larsen-James,2025-06-29 06:12:44,"Catherinestad, VI",df98d8bf-d09b-43a9-832a-26fdb64f6f5c,213.29,0
8523,852274ee-efdd-4382-9291-36f5216926b5,James Willis,213118283181819,Palmer Group,2025-07-10 11:49:31,"Williammouth, NC",5af8fefb-f567-4e98-8a94-686aadea091a,805.64,0
8524,d67d959a-4421-4014-8a0c-14190d40af7c,David Johnson,30564101490869,Clark-Phillips,2025-07-26 11:36:32,"Farmershire, DE",63d9ce5c-b5c2-4136-8a6d-4712c33c4605,462.62,0
8525,6d541354-0785-4ea1-996e-28d6c554952f,Luis Moore,3548493545761397,"Norton, Tate and Wilson",2025-07-05 22:08:27,"Watsonberg, PW",3d203cc7-4eb2-4dc8-b553-3bb85a1570e2,528.65,0
8526,6d1e7ed0-b823-4cd7-90d7-3b9a3b1d5c9b,Kathryn Mills,3516715667096691,Conley Ltd,2025-07-16 01:29:12,"New James, OH",6c67433b-70c1-4d69-8432-9b80663a2cb4,398.16,0
8527,0e5b21c4-70e4-48b8-8139-64c84293ab96,Amy Peterson,30174337259227,"Clayton, Underwood and Shepard",2025-07-18 14:46:54,"Austinton, IL",3abf1cc2-d449-434b-8714-7b5dd5b45f75,791.09,0
8528,572fde94-947b-4a7f-aa8a-7aef9d6f2e35,Adam Merritt,587720217971,Dean PLC,2025-07-23 05:36:06,"Garrettview, MD",7bee0f72-462d-460a-857a-af214f74d3f9,1083.31,0
8529,6e8f2b2b-5f39-45fa-95fb-6c63c651b77c,Lori Pineda,2508561874615457,King Inc,2025-07-07 18:05:47,"Meyerside, MH",a5dbe22b-1299-494f-b10c-a88e38706ab8,911.69,0
8530,39e19dde-3e00-44fb-bc69-15d89a898bbc,Alexandra Hansen,30009513065420,Bond-Smith,2025-07-12 02:24:59,"Lake Adrienne, VI",cc5bc160-f1d9-4b96-acac-9c753ae27d49,25.82,0
8531,e771105b-9800-49f5-92cd-f9f3b4d76058,Jessica Torres,4363791855615396,Graves Group,2025-07-13 05:39:11,"Clarkview, CO",3e73791d-be0d-453c-b508-8b1a010d30b7,908.28,0
8532,0945ab47-ec0c-4e17-bb82-640d16fd2781,Megan Robinson,347085354689351,Thompson and Sons,2025-07-18 14:03:24,"South Nicholasburgh, SC",530de2a6-6ebd-467d-af70-d7e36478a239,1066.81,0
8533,ef86745f-9103-4619-a612-7d1c8c2d2878,William Nelson,30547039997436,Avery Group,2025-06-29 21:51:52,"Thomasland, MD",b36b40ba-b604-4170-8ae2-09b0d8fb020b,1197.49,0
8534,b80bdf0f-c354-43ab-af16-e8c2d9f8ac47,Melissa Navarro,3537188341967148,Mullins Ltd,2025-07-18 08:32:43,"London, UK",0dfd17d4-891c-44fc-812f-cfbb1635e57d,4035.06,1
8535,5fcaf3e3-8293-4750-82eb-057b69745df5,Brandon Petty,6011160904310279,Morgan LLC,2025-07-26 23:18:57,"South Kimberlytown, WV",b7695cd9-142c-4972-99ee-07b426421a49,80.97,0
8536,94d44070-8ca5-4911-b43a-fcaf65da8501,Briana Singleton,4019418557010474030,Moss-Gates,2025-07-07 16:24:35,"Andersonberg, AR",600deb11-fcfa-4399-a8d1-b0e4e59a5088,1104.7,0
8537,0d9eacff-b008-420f-b467-0a50ecc51d0e,Katherine Kirby,571278378401,"Diaz, Ferguson and Becker",2025-06-29 13:13:58,"Port Deborah, PA",ec8c3173-842b-4acd-a5f6-4a516ded8ef2,605.91,0
8538,3832394b-418f-4c48-bd69-f31a26593a68,Brenda Martin,2641341662311397,Jimenez Group,2025-07-07 02:47:56,"Lake Richard, SD",1738d9d5-0b05-46bb-b811-e5686c9b2e09,4843.83,1
8539,0a015e98-68af-4993-b3f0-1e165d59da7e,Trevor Carter,3532652517700091,"Escobar, King and Greene",2025-07-05 10:49:05,"Bradleyview, MI",98050f64-fdce-4f93-ad00-419eb1dc0eb3,93.89,0
8540,36e414b7-cee6-4e15-ac7f-037eb0107ed8,Mary Williams,4804679367293,Briggs and Sons,2025-07-06 00:02:47,"London, UK",265afc90-08a7-46eb-bf19-6d95486bcfbb,4011.46,1
8541,4b9fbaec-8be4-4d32-8785-8c6e800b213b,Kellie Blake,4721905376684,Adams-Robertson,2025-07-04 22:42:40,"Bowmanport, TX",79bd8958-27a8-40ab-a3af-3285287a21c5,815.61,0
8542,a9a523d1-5274-4af8-b660-86afd81c7173,Melissa Ali,4642014415213642985,Mccoy-Brennan,2025-07-19 08:57:05,"West Vicki, ME",4fd8ebdc-2e4c-4744-a119-8ad312121959,744.5,0
8543,8faa216d-d9e8-4b00-93ce-540e21ad8fee,Tracy Bullock,3585900010775474,"Simpson, Peterson and Barajas",2025-06-30 05:19:47,"Ryanhaven, CO",31fb53a3-830e-4738-81b2-18c96e85f6e3,1191.59,0
8544,e52140f1-5227-4424-af84-7b92dadd5337,Alexis Weiss,4979558871795,Suarez-Chang,2025-07-14 18:40:07,"Watkinsfurt, ID",51714c06-f365-4675-9cee-d644b3ee5857,948.14,0
8545,51352b52-d051-48bd-be22-fba9ec68c2ec,Tammy Farley,676327361462,"Jacobs, Morrow and Small",2025-07-10 12:56:34,"North Julie, WY",2e2228e5-be9d-4aeb-82e3-6f76238c7e25,942.21,0
8546,4ae80443-8f24-4ccb-9f30-372d619c445b,Maria Logan,4538573613162568,Payne Ltd,2025-07-18 23:00:13,"Pooleton, AS",99b9fb9e-6f08-42b6-97c9-f21972d2ed7e,95.84,0
8547,bd3215ca-9e6f-4b54-91c5-a32f70589c1a,Joseph Stewart,2292407246898142,"Kelly, Hayes and Robinson",2025-07-14 21:01:36,"Lake Charles, OH",6d4a3cb9-3a60-43af-b675-1484c383fbdb,43.83,0
8548,c22c252e-c8bd-4533-aae0-db29ca237fc1,Charles Johnson,4989115151557,"Jimenez, Durham and Garcia",2025-07-09 18:31:29,"Karinafurt, NC",b89c1346-ecab-42ff-ac95-42982c8ca0d8,1017.99,0
8549,3fefc452-7e1d-4d33-bde0-a678232f62b9,Steven Molina,30328801818393,Robbins-Larson,2025-07-25 09:48:15,"New Joshuaport, MA",05c19162-ae52-4220-8a08-767a3f3d3fe2,519.69,0
8550,fae8fd41-f7f0-43e2-bd06-5396d541d699,Brenda Davis,4495820503949955719,Lopez-Bryant,2025-07-01 02:32:22,"Doyletown, PR",0979e7cd-3f19-4ba6-8acc-b0ba1381a87a,1191.23,0
8551,24765bd7-b768-4c6c-9aee-5e16510d9424,Jessica Wagner,30447069887153,Patton PLC,2025-07-08 08:39:51,"West Derrick, MD",2e7c68d1-0ec4-4da7-8224-664a5a07c877,779.19,0
8552,e0cffb53-672e-4a09-b79e-783e89d0edc0,Kristin Perez,676269575145,"Richardson, Holloway and Gaines",2025-07-19 20:47:35,"Guzmantown, CT",ad746f13-d14e-4093-907b-137a8f9b6e7f,585.68,0
8553,c91b49fa-d36e-425c-8afd-1939a5fae5fa,Brittany Avila,566672469210,"Wilson, Miller and Campbell",2025-07-10 20:29:28,"East Kara, MP",7fd4d39f-5357-47c5-bb88-7214d117885f,486.96,0
8554,1b81a819-9004-4774-b545-01bf86e7825a,Kathleen French,373016896381857,"Travis, Brown and Mccarthy",2025-07-20 22:44:25,"West Heather, GU",0e516581-6382-410d-a65b-41840c49ab08,1083.9,0
8555,55238e87-a73a-42d2-9699-7884e21481a4,Melissa Graham,6552559236392597,Higgins Inc,2025-07-05 04:20:57,"London, UK",6b0fd375-22ab-4a09-8cd4-1f70b24c5256,2452.41,1
8556,dca216b7-20b1-4952-a7d5-9579ecc2068c,Victoria Lucero DVM,2456000834765997,Gonzalez and Sons,2025-07-19 00:34:15,"Francoland, NM",226d3681-e125-4796-a6e0-770c973e69ac,1005.7,0
8557,2517b566-1837-4283-bc70-f7f544b40ace,Madison Romero,4963206846821,Burch-Hart,2025-07-17 12:01:10,"Shelbyville, NV",2f977746-db20-430d-9bf9-23214a776730,136.37,0
8558,a59294d8-e2be-4bbf-8ba1-04d0cbc50d1a,Lisa Montgomery,30099478504372,Kelly and Sons,2025-07-18 17:04:02,"Whitakerstad, IA",2d4951e7-7deb-45a3-bfe3-55f8e532cc5a,468.34,0
8559,22fbf172-b50c-4314-8fbb-aca75ba42457,Stephanie Khan,370035637058312,"Thomas, Moyer and Peters",2025-07-09 11:01:35,"West Tinamouth, VI",3bbbba70-3585-445f-8663-946a1ad9b392,1000.84,0
8560,71b0a5cd-d28e-40e9-9ae5-c0aaf8339687,Shelly Hensley,213189089573699,Rhodes-Baker,2025-07-23 04:29:02,"Port Andrewberg, MH",f8a45ae1-1fd4-417a-ad64-b7b869862ed1,570.36,0
8561,1949a5c4-0398-4027-ac4e-5744adfdd48d,Joe Garza,3588525331217844,"Howard, Floyd and Humphrey",2025-07-11 05:09:40,"Dennisport, GA",df7e7925-b14e-4245-a507-e058ce3105fa,854.17,0
8562,8529e1a1-1435-4290-be76-6f9dc0e3c254,Alan Garcia,4040012179642367,Stokes-Allison,2025-07-25 03:11:50,"Tokyo, JP",6ef7b0cc-b0fa-46d3-a5b5-527f00a1d925,5058.19,1
8563,f5cbc9d9-fc10-4147-aa37-e66d2b96e79a,Sheri Stewart,4445980236684,"Turner, Mcmahon and Patel",2025-07-22 00:06:11,"Kimberlyville, MT",790874f9-5425-4e6b-8651-1f3e17c06364,593.2,0
8564,973639cb-9d96-466b-b845-6a902b833544,Richard Martinez,3520123713471543,Johnson PLC,2025-07-16 01:40:53,"New Garyville, PW",1498116e-4aac-4863-8e9f-c2ff0e76b6ab,926.48,0
8565,ca3ac763-11e6-466a-9c55-02583fc14656,Bonnie Steele,30025624998747,Santana Ltd,2025-07-06 17:28:55,"Leeburgh, CA",b07b65e1-9944-4ff0-a48e-7cb0de843ffe,590.03,0
8566,e6cf5696-2c14-4ac0-a2f6-3dcd5089be3f,Isaiah Rodriguez,342530459192269,"Burns, Rich and Lee",2025-07-01 07:43:05,"Kiddmouth, ID",5ba254af-7094-4e75-8ba2-80c563ebc6a7,539.97,0
8567,cf9ee283-1106-4914-8ebe-0b4fe3fc0aab,Mario Simpson,4395152417919291,"Smith, Perkins and Church",2025-07-19 02:31:19,"London, UK",bd1e77ae-9f53-411d-9766-ff1f2398614c,3175.33,1
8568,e0cffb53-672e-4a09-b79e-783e89d0edc0,Jeremiah King,348925517360151,Pierce Ltd,2025-07-02 20:19:14,"Bethside, NE",c5470b0d-1caa-4db1-a94b-43edd339140a,127.4,0
8569,59972cc6-f1f1-4a60-97d3-ababe7a4988a,Stacey Downs,180034575318580,"Scott, Gardner and Rogers",2025-07-03 09:40:18,"Tonyland, KY",21c40ae2-9742-4047-b010-33ae8925bc18,666.52,0
8570,ebf2c40f-0739-49be-87eb-3d35decfe730,Heather Wood,2227742823354865,"Kelly, Hunter and Wade",2025-07-18 06:19:15,"Hollyfort, DE",b16cb590-345a-451f-bc84-3608c17e2404,952.16,0
8571,30c19908-6a3d-4736-b5e5-080e6e4c4be6,Heather Cooley,4737104593391289,Baker Group,2025-07-08 18:26:58,"Marybury, OR",d6ccb550-91ff-4bd2-b4e8-29679e4ecb2a,188.71,0
8572,f531121a-ae95-4128-9ec7-c0e551f53e06,Savannah Greene,180078377631229,"Smith, Mccarthy and Bryan",2025-07-06 01:04:53,"Grossmouth, TX",e70fea46-023f-459c-82da-d0ccb98a8149,592.52,0
8573,606505c6-4897-4bb7-a92d-cbc3fa968cf7,Ryan Hernandez,2238723573478994,Hunt-Lindsey,2025-07-24 11:11:45,"Brianshire, GA",6ca027d8-5c33-48fd-9d6e-9ae53bfae121,4059.34,1
8574,9552520f-09b9-49e7-b20d-bd05cf8ff9b4,Anna Brown,30047642333061,"Oconnell, Shelton and Smith",2025-07-28 13:38:59,"Davidtown, AR",22669256-15c0-4c95-9a88-38b49746ce84,449.61,0
8575,5a374a44-e4fe-4b17-9c57-82558aea363a,Denise Anderson,30082841544226,Stephens and Sons,2025-07-04 04:22:38,"London, UK",c7451758-b3b1-46bb-8838-eb4d3ea3101a,3080.82,1
8576,d95e1a10-d6ce-40e2-8552-cf75319e5d0d,Ryan Hernandez,344655003031198,Mitchell-Moss,2025-07-25 19:56:20,"Hallborough, GA",6f690c2e-eadb-441c-b711-60eaab47820b,119.74,0
8577,bfc68652-a493-499b-990a-a9861650e67f,Joshua Alvarado,4474142733743,Holland-Nelson,2025-07-24 09:21:20,"Shannonside, MO",28e3edfc-2d6b-413c-ad80-ae099d0cd31e,324.55,0
8578,58af7c41-9714-4c41-9533-44921eb55a1a,Kimberly Walker,347494159424149,"Gallegos, Vega and Cortez",2025-07-07 06:21:01,"Lake Davidfurt, MN",168007e2-627d-42a7-9399-c2efd596cc88,618.1,0
8579,14dd58da-2d73-4478-9c25-d9fa221a05be,Michael Grant,6011302036290819,Cook LLC,2025-06-28 02:01:39,"New York, NY",0cd095f7-2322-4160-bfab-2c1fda3175de,4716.61,1
8580,03b3afc0-85c3-4fb7-be88-b33c12599fd7,Vanessa Stewart,3583579628865406,Bentley-Rose,2025-07-16 06:10:09,"Lake Kimberlyton, VT",c868e764-e5e8-408a-88cc-488fc27e4375,1011.4,0
8581,31edde46-af08-47a3-a062-53120f57359f,Dawn Hardin,3504532698840326,"Perry, Maddox and James",2025-06-29 21:36:30,"Murphymouth, CA",8cb80b8c-fc12-437e-bdc1-cc990dbf17b9,728.65,0
8582,f296bb81-f5fe-409c-9b3d-37ff9551d44b,Amy Miller,180039494514169,Wood-Thompson,2025-07-04 03:15:48,"New York, NY",7db2331e-0eb0-4145-8c1c-bf648b2e496b,3158.95,1
8583,57e57eb3-7d07-438b-aa66-cf1fe608540b,April Reed,2700708146018582,Martinez-Cook,2025-07-21 17:31:20,"Robertton, OK",e6277d27-d0e8-4d5a-b14e-9c510c3a7b2f,877.56,0
8584,ad569e48-dd32-43bf-ad30-6b24dc619898,Michael Lucas,30510208381543,"Duncan, Sanders and Crosby",2025-07-14 09:35:20,"Charlesmouth, DC",32b3a482-83c3-461d-9160-deb4ba1f182c,104.02,0
8585,7e1b26b1-1bff-4997-ab4a-f1a38ee70495,Kyle Steele,180000736245897,Vasquez LLC,2025-07-20 09:26:43,"Lovemouth, KS",c3e40c87-4b7f-4716-b795-fdb2370d6ceb,1108.82,0
8586,f809faf7-5069-4b17-8399-e086522881ac,Caitlin Wade,180014889561273,"Ortega, Rodriguez and Barnes",2025-06-29 05:56:35,"Stevenbury, WV",3428ef87-8115-4689-994a-57ff6e8bb71b,804.75,0
8587,26343add-d14c-4c47-bf38-6f242724e312,Brian Carson,4401132099864454,"Williamson, Flowers and Tanner",2025-07-06 21:26:02,"South Vanessa, CO",ec9660fc-c93e-4d6c-9f44-b296035de62c,974.35,0
8588,b7d721ed-035f-4410-812f-fb56080ff31d,Maria Sanchez,30434196381946,Alvarado and Sons,2025-07-01 14:07:34,"Brownfurt, ND",f88f1c1f-f17b-4fd9-b981-a32eaae40b7d,682.99,0
8589,e3d9cf71-b3ff-4e56-b9b3-1e41d0784869,Victoria Harrington,180055298737095,Thomas Group,2025-06-29 18:00:34,"New Garyhaven, AL",19facfa0-d22a-4c5e-8f4c-174c10feda0b,638.22,0
8590,6d541354-0785-4ea1-996e-28d6c554952f,Andrew Sawyer,2720930068512196,"Kim, Lutz and Roberson",2025-07-07 00:08:49,"East Maria, ND",e53a82fc-9b32-4259-aed6-b5d0f80f7d72,472.39,0
8591,dec23371-900e-46bc-b8e1-d4c4ceea5235,Laura Robinson,4972109010323827,Vaughn and Sons,2025-07-09 19:18:03,"North Veronicaberg, DC",c05d19d8-a5fb-434c-af1d-3ac9a4e27b5e,648.0,0
8592,f3517d2f-ac94-4509-b407-83854c5eccbb,Mathew Durham,3572972986804336,Jenkins Ltd,2025-07-07 11:05:30,"Jefferyview, NM",7015f3c3-6884-48d0-9593-a317bf275444,10.8,0
8593,f32290ef-b221-423d-973a-15bfc13ff44f,Deborah Cross,3553899878217710,Gomez-Hart,2025-07-13 12:28:27,"Beverlymouth, ND",43dfa97b-b787-45d3-92ec-97ef9df86f5d,27.77,0
8594,e32b2e65-b5b6-4048-b50e-01ea23c4c077,Taylor Stewart,213160434692732,"Leach, Phillips and Stevenson",2025-07-08 20:22:36,"Lake Johnfort, ME",50fac725-9d27-4964-9fc6-f927def1f890,656.09,0
8595,4e326ebe-2e68-4777-90b4-28c04c2dcb1a,Brittany Johnson,341223675367151,Butler-Jarvis,2025-07-12 12:49:03,"Nelsonborough, DC",605f2f6d-9668-4f2c-b852-264f593ebc29,744.28,0
8596,dd85cd41-3c33-4e92-86b1-310b49837f4e,Eric Lane,6575511483890941,"Mcdaniel, Smith and Ford",2025-07-07 22:03:08,"Walkerstad, MT",7318a975-0b06-4831-849a-8e6d96b4e6e5,589.83,0
8597,adbeb810-fa42-441e-8324-cf06ff4feef4,Joseph Walters,639034241161,"Jacobson, Russell and Wheeler",2025-07-12 09:01:13,"East Sergiofurt, OK",c90580d5-c523-4416-aef4-31b4a31c895b,639.4,0
8598,2185a74f-bcba-40fe-86af-4718d98c87d6,Lindsay Wright,4264872737713508,"Alvarez, Alexander and Jones",2025-07-06 11:41:58,"Wheelerton, AS",6226f29c-f1b2-4252-a714-7bd09b5d4c0a,701.97,0
8599,3c321ed1-f0f1-46fd-9f73-2c40ea21b5b2,Michael Clark,375025214904025,Howard Inc,2025-07-10 15:05:06,"Stewartchester, MN",c3d3336a-b85d-4d88-833b-df4d09bfc4cd,709.27,0
