transaction_id,customer_id,customer_name,customer_age,customer_country,transaction_type,amount,currency,payment_method,merchant,category,transaction_date,is_fraudulent,status,device_type,ip_address,transaction_location
9a9ae375-16a7-4f04-8f1a-439ed5c24641,42ae2d5e2b8f0083,Kendra Olson,28,Germany,transfer,13.67,CAD,debit_card,Hendricks PLC,clothing,2024-12-06T06:03:59,True,failed,mobile,89.196.10.246,Japan
3cae7c84-4794-4ffe-ab72-dd9d23156ecf,4f8d76abc6c5826a,James Jackson,23,France,deposit,7.19,AUD,debit_card,"Diaz, Chase and Aguilar",health,2025-01-16T01:14:28,False,completed,tablet,183.27.6.20,France
76d45fa5-0702-4d9b-a072-f4eb1eec9951,5c0635be9a3c2e9d,Philip Durham,32,Germany,withdrawal,12.63,GBP,crypto,"Diaz, Chase and Aguilar",health,2024-11-06T20:43:54,False,pending,desktop,104.63.173.86,Australia
1c5543a5-cde6-43b5-b462-e2b345cb5ca8,7be21778db08f8f9,Jasmine Gibson,23,Australia,purchase,265.19,EUR,bank_transfer,Larson-Brown,health,2025-03-12T15:12:45,False,pending,desktop,199.113.137.75,Canada
6d3b1d3b-e99b-4ca3-9cc6-dc61294c6e7b,ec18375130d9b273,Julie Munoz,69,UK,purchase,13.14,USD,paypal,Avila-Bradford,travel,2025-06-26T15:27:42,False,completed,desktop,79.76.131.36,Australia
972724b3-9790-4d96-b8cb-be74d35c84a9,e8cdbad60dc1e84c,Danielle Fletcher,80,Germany,refund,2831.53,EUR,bank_transfer,Jackson Group,entertainment,2024-08-06T17:34:15,False,failed,desktop,219.110.165.154,USA
fd5403bf-ebdb-42ea-8105-aec4b578f77c,edd55c890e536a77,Stephanie Morales,30,Japan,refund,114.43,EUR,crypto,Tyler-Lopez,entertainment,2024-11-27T11:10:22,False,pending,tablet,6.247.162.205,Australia
99603e07-301f-4ad0-900c-d9ed14002166,e8cdbad60dc1e84c,Danielle Fletcher,80,Germany,purchase,72.04,USD,credit_card,Hoffman Inc,health,2025-02-14T13:40:16,False,pending,mobile,171.176.191.117,USA
62c4da2c-9d65-4d91-95a9-880279fcecee,301e3b19165d5029,Heather Smith,67,Australia,refund,15.07,AUD,credit_card,Avila-Bradford,groceries,2025-06-09T05:14:36,False,pending,desktop,62.98.80.30,USA
7cdf0f21-f601-43a1-ad2c-d28e5bacaa61,33d4ff6b4e776d40,Abigail Hoffman,43,Japan,purchase,156.1,EUR,crypto,Ortiz-Johnson,travel,2025-02-01T22:37:20,False,failed,mobile,181.211.214.110,Japan
318a1282-65cd-4793-8988-76aedf29d1ff,d8c620b9d519e440,Mr. Anthony Diaz,76,France,refund,23.02,AUD,credit_card,Carter Group,travel,2025-05-13T22:04:49,False,failed,desktop,62.231.103.177,Germany
e34716e1-b8a6-4f76-ae1f-71dea31ecc10,8cc0d62966382e19,Glenda Myers,67,Canada,transfer,65.56,AUD,bank_transfer,"Shields, Walker and Tyler",electronics,2025-04-14T07:15:39,False,pending,mobile,55.20.53.239,USA
ac0e3db0-a34d-4131-a8c5-a3ff571de1e4,75e46e24100c1725,Mrs. Renee Myers,42,Canada,transfer,2540.53,JPY,debit_card,Duncan-Ross,travel,2024-12-03T20:59:44,False,pending,tablet,91.46.11.141,UK
ead630ee-d74d-44f2-9b61-904fb1bb9e89,33652b494b6e8db8,Ethan James,41,Canada,purchase,47.27,USD,paypal,Henry PLC,travel,2025-03-21T11:20:50,False,completed,mobile,102.90.35.59,Germany
ed789044-b3e1-4f19-bdd7-b7ba72d28ff5,9526eee5caca2be7,Nicole Stanley,79,Australia,purchase,306.1,EUR,crypto,Avila-Bradford,electronics,2024-09-13T01:13:34,False,failed,desktop,59.145.105.74,UK
e357079e-c4fb-4b1c-9015-cf0de3627110,301e3b19165d5029,Heather Smith,67,Australia,deposit,19.02,USD,bank_transfer,Hammond-Taylor,electronics,2025-07-22T14:40:50,False,failed,mobile,44.172.11.193,USA
cffe8bbb-3602-4d31-9c1e-8a8b8063fc8f,08294bd3216ccda1,Christine Hardy,35,Japan,purchase,51.81,AUD,debit_card,Brown Group,entertainment,2025-05-18T10:23:00,False,failed,tablet,52.10.215.111,Australia
0caac9bc-9a51-448c-bdb3-708fd8981733,a66d10edf41252e6,Kelly Michael,18,Australia,deposit,777.59,USD,debit_card,Ramirez Ltd,clothing,2024-09-02T00:22:43,False,completed,desktop,12.240.124.93,USA
90c10668-8ddc-41f8-bb92-b2721f5a54eb,8c870fb2bdd7868c,Christopher Wyatt,55,Germany,purchase,21.32,AUD,debit_card,Morales-Perez,electronics,2025-02-21T05:36:16,False,completed,desktop,131.225.13.26,Japan
38f1705f-8685-4345-b353-ba84160a5d43,7bab8232f28e10f5,Barbara Rivera DDS,19,France,withdrawal,827.72,JPY,crypto,Bryant-Smith,electronics,2025-02-07T04:07:00,True,failed,tablet,175.253.167.159,UK
a5b6b91a-e91a-47f9-a75d-28605ade311b,7b97e0be299b04c5,Pamela Davis,72,Canada,purchase,157.85,CAD,debit_card,Ramirez Ltd,health,2025-04-16T05:21:33,False,completed,tablet,65.43.201.70,Germany
050ea8f3-d013-4964-a2c3-68b4e31b5bea,33d4ff6b4e776d40,Abigail Hoffman,43,Japan,deposit,23.48,GBP,debit_card,Daugherty PLC,electronics,2025-03-19T21:36:37,False,pending,mobile,160.23.45.233,Canada
9cb7a2a3-b964-4c20-96d3-b2c0bea78338,aefba2684c669e74,John Perez,52,Germany,transfer,140.98,EUR,debit_card,Padilla LLC,health,2025-07-14T17:04:28,False,completed,desktop,36.75.174.187,Australia
069b5395-e471-4292-8568-bf576503af5e,e62fbc73717451d9,Thomas Crawford,64,Germany,deposit,234.82,USD,credit_card,Henry PLC,entertainment,2024-12-27T17:48:52,False,completed,mobile,161.55.48.149,UK
135ad404-0de9-4e7d-af8e-60d2fe6cc1f3,a689bb0993547dc5,Corey Jones DDS,38,Australia,purchase,138.76,GBP,credit_card,George Ltd,health,2025-03-14T00:30:24,False,pending,desktop,149.51.32.187,USA
7fbb75ac-c504-41f7-8a9b-b519937f96e1,ee18e712f9378408,Kimberly James,68,Japan,withdrawal,5.18,GBP,debit_card,Henry PLC,groceries,2025-04-25T11:14:10,False,pending,mobile,105.154.37.185,UK
ebafab7f-b4f2-413b-9b6c-cc2b1f8dbc6b,77c033f1e67c252b,Austin Snyder,39,Canada,deposit,18.34,GBP,credit_card,"Jones, Francis and Mitchell",travel,2025-04-24T14:44:45,False,completed,tablet,98.194.93.222,France
ad7caa17-0a6c-42ba-8f55-76ca8b5569ff,66fe3667006bca9b,Donna Smith,41,France,transfer,37.66,JPY,bank_transfer,"Leblanc, Herring and Casey",clothing,2025-01-10T22:35:13,False,failed,mobile,197.44.21.74,USA
daf374a0-d2d7-4371-beda-0dd9b02237c5,8c870fb2bdd7868c,Christopher Wyatt,55,Germany,transfer,48.83,GBP,crypto,Parker PLC,health,2025-05-20T17:34:26,False,pending,mobile,160.80.42.251,France
fbe60e3c-3dfe-43b2-be22-7594b3e7e50e,9526eee5caca2be7,Nicole Stanley,79,Australia,purchase,138.52,EUR,debit_card,Fuller Group,clothing,2024-10-07T04:25:19,False,completed,mobile,117.43.96.221,Japan
17639215-a924-45f1-967b-b38fe8c2abad,82fc861c7e95babd,Yvonne Moody,32,UK,transfer,71.28,EUR,paypal,Hendricks PLC,groceries,2024-10-08T20:59:11,False,pending,mobile,130.235.210.37,UK
0112ddae-ee26-4ede-a9f1-80084a97e29e,edd55c890e536a77,Stephanie Morales,30,Japan,purchase,7.37,GBP,crypto,"Harris, Turner and Powell",travel,2025-07-13T08:05:53,False,completed,mobile,14.128.215.119,UK
be507d33-fe27-4fe4-bced-b68dc19786c1,81af3edb3c839d6d,Jamie Johnson,47,France,withdrawal,96.57,CAD,crypto,"Smith, Joseph and Banks",clothing,2025-01-21T14:46:34,False,pending,mobile,45.51.34.103,France
457903ba-5e19-417e-b5f8-d716a95cd44e,6eca2a8030a0f31f,Sheila Sexton,67,Japan,purchase,136.44,USD,paypal,"Leblanc, Herring and Casey",health,2025-05-18T02:23:05,False,completed,desktop,25.61.244.165,UK
0ca3afe6-4a42-4948-9411-03ef5e928ed9,7b97e0be299b04c5,Pamela Davis,72,Canada,purchase,126.43,EUR,bank_transfer,"Ford, Dorsey and Alvarado",travel,2025-07-04T03:00:49,False,failed,desktop,14.39.55.249,France
a214f375-660d-4789-889a-5db8957e6818,77c033f1e67c252b,Austin Snyder,39,Canada,withdrawal,276.21,EUR,paypal,Lozano-Gonzalez,clothing,2024-12-21T11:06:59,False,pending,mobile,167.218.63.178,UK
ab72cd9a-a2a0-4b3f-ad59-010387fea1be,8cc0d62966382e19,Glenda Myers,67,Canada,refund,190.73,JPY,credit_card,"Ford, Dorsey and Alvarado",groceries,2024-08-23T06:50:43,False,pending,desktop,55.29.225.178,Japan
1a8b81a5-5d45-4a82-a041-4aca1768ffb9,77aab47038494a47,Theresa Whitney,59,USA,refund,108.72,CAD,paypal,Hays-Solomon,clothing,2024-08-24T05:36:57,False,failed,tablet,1.70.123.81,UK
2e2866b1-d186-4df1-bcf4-67f8cffc7f35,c16840c8f199623e,Jesse Austin,62,Germany,deposit,49.14,GBP,crypto,George Ltd,travel,2024-11-21T04:44:50,False,pending,mobile,7.195.150.126,Australia
03a1bf5a-7d09-40af-86d2-f002a86ae8b2,8300e12d10e12c6f,Brenda Jones,34,UK,withdrawal,4.52,USD,bank_transfer,Lozano-Gonzalez,travel,2025-05-23T18:00:57,False,completed,mobile,29.74.117.185,Canada
bb8f8329-9741-4546-ad57-a0efdd9122c1,cab4b02147bae504,Robert Hatfield,60,UK,withdrawal,104.0,JPY,crypto,Williams PLC,entertainment,2024-12-19T13:52:24,False,pending,mobile,156.179.117.151,UK
c2b7bd37-f3c6-416b-b2b4-4dda1ed21563,13dd2268e14de24e,Veronica Alvarado,61,Japan,withdrawal,74.55,EUR,crypto,Prince-Smith,travel,2024-08-30T01:28:35,False,failed,mobile,62.167.227.82,USA
5506cfbf-f0d1-423d-883d-84577d5a9a1a,42ae2d5e2b8f0083,Kendra Olson,28,Germany,withdrawal,82.05,JPY,debit_card,Daugherty PLC,electronics,2025-05-12T10:10:56,False,pending,mobile,7.183.218.198,USA
45703802-d6cc-4de6-97dd-61fdd05544fe,5c0635be9a3c2e9d,Philip Durham,32,Germany,transfer,8.04,AUD,paypal,George Ltd,electronics,2025-05-26T00:51:39,False,pending,mobile,198.194.205.231,UK
c9a8234f-a784-4319-adaf-255b97ee6f16,2aadcd7a10decf0e,Mary Thomas,22,Germany,withdrawal,10.79,JPY,crypto,"Harris, Turner and Powell",travel,2025-03-25T08:13:30,False,completed,tablet,167.167.18.57,Japan
66e455b2-92b0-4644-a61c-3dae1ee076cd,08294bd3216ccda1,Christine Hardy,35,Japan,refund,265.0,EUR,paypal,"Jones, Francis and Mitchell",health,2024-09-20T01:56:46,True,failed,mobile,69.170.227.211,Japan
703194f6-4e54-4220-ae4e-194160737374,33652b494b6e8db8,Ethan James,41,Canada,transfer,51.45,CAD,crypto,"Morgan, Page and Russell",groceries,2024-09-19T16:32:42,False,failed,tablet,213.201.83.121,USA
9fb4e3a3-1982-4ce8-959c-63dacf41c527,33d4ff6b4e776d40,Abigail Hoffman,43,Japan,refund,151.75,CAD,credit_card,Ramirez Ltd,electronics,2025-07-23T17:26:20,False,failed,desktop,211.179.168.130,France
6ad3873c-932d-4420-928e-2af90248f4c3,ac6d47ffa3255be2,Dr. Daniel Hughes,75,France,purchase,56.97,EUR,bank_transfer,Rodriguez-Webb,electronics,2025-04-03T22:50:01,False,completed,tablet,77.236.95.65,Canada
08dfbc93-fc9c-4237-af8f-5be7cff3f82d,09b32f4e94745a3f,Thomas Guzman MD,38,UK,purchase,57.09,GBP,crypto,Morales-Perez,groceries,2024-09-29T04:09:53,False,completed,tablet,126.180.142.122,Japan
01ac233f-2595-482c-8ca2-232f0e71a7a6,05337f2077d7f85d,Jose Stark,32,Japan,deposit,223.06,AUD,debit_card,Daugherty PLC,clothing,2024-09-02T00:04:55,False,pending,tablet,60.202.158.117,Australia
3ac0dba2-da5d-48db-951b-e1c77827cde6,53fb4ad2c2cbc763,Mary Warner,58,UK,withdrawal,25.18,USD,paypal,"Diaz, Salazar and Chandler",groceries,2025-01-05T12:27:51,False,failed,tablet,177.115.137.138,USA
f3f980db-7f92-4c4f-8f72-2ac5a56018e4,aefba2684c669e74,John Perez,52,Germany,withdrawal,63.07,JPY,crypto,"Bell, Harris and Tyler",travel,2024-09-23T02:28:42,False,failed,tablet,24.59.196.164,Japan
2481a735-ee60-49f4-bbc4-bf97d73f5307,1af4811557b604eb,Kristen Glenn,45,USA,refund,27.29,USD,bank_transfer,"Moss, Bell and Stuart",clothing,2024-12-07T19:55:57,False,completed,mobile,166.1.229.118,USA
b1f5f815-0bc8-4e87-bbff-65fc203c9b89,c16840c8f199623e,Jesse Austin,62,Germany,transfer,28.45,GBP,credit_card,Fuller Group,clothing,2024-09-26T21:52:58,False,failed,tablet,73.167.45.219,Japan
6cefe523-d7b2-47a6-b49b-56a667ddad11,82b6e205329d024f,Katherine Thompson,35,UK,transfer,34.34,JPY,bank_transfer,Morales-Perez,travel,2025-05-18T21:25:59,False,pending,tablet,191.37.218.200,Japan
fcc3c73a-403c-44e4-a8bf-ac27e07cfccd,82fc861c7e95babd,Yvonne Moody,32,UK,purchase,76.19,USD,paypal,"Harris, Turner and Powell",clothing,2024-08-21T16:10:31,False,failed,tablet,123.134.86.222,UK
1ed89031-e2bb-4caf-96c6-9c8a6ce3e9a2,8cc0d62966382e19,Glenda Myers,67,Canada,withdrawal,26.63,AUD,crypto,"Shields, Walker and Tyler",groceries,2024-11-26T21:47:56,False,failed,tablet,166.107.170.69,Canada
ea0e77eb-e38c-456e-b402-d7bbbc42443d,d581ed942fedca03,Wayne Price,43,Canada,deposit,359.11,CAD,bank_transfer,Hoffman Inc,clothing,2024-10-04T06:53:24,False,pending,mobile,52.122.37.196,Germany
b32a8ddc-edec-4690-a8b9-8030bc7b0ad4,e8cdbad60dc1e84c,Danielle Fletcher,80,Germany,refund,14.27,CAD,bank_transfer,Carter Group,electronics,2025-05-15T20:55:52,False,pending,desktop,2.8.173.170,Canada
373c0230-8968-444e-87ac-7f9f605da6dc,c16840c8f199623e,Jesse Austin,62,Germany,deposit,41.25,JPY,debit_card,"Bell, Harris and Tyler",clothing,2024-09-04T20:33:25,False,failed,tablet,115.20.74.152,Japan
ded467c3-f9c9-45d9-a875-db93515f67ff,a59bf44642d3ad42,Ashley Bishop,21,Australia,refund,28.23,USD,debit_card,Duncan-Ross,groceries,2024-10-15T15:13:32,False,pending,desktop,134.227.40.169,UK
bc8ecbea-5709-4a6e-b6d8-d2eca2973dfc,3516dc20cc11a21a,Vanessa Velasquez,58,Australia,refund,478.41,AUD,debit_card,Duncan-Ross,health,2024-10-22T21:08:22,False,pending,mobile,204.109.66.82,France
996ab660-c295-4b45-867b-eac04aad0b96,3516dc20cc11a21a,Vanessa Velasquez,58,Australia,withdrawal,73.32,JPY,crypto,Garcia LLC,electronics,2025-07-19T02:23:18,False,pending,desktop,39.240.120.31,UK
8dd0c219-ca4f-4eb4-aa26-baeaa57e3dba,0178cd1f9cd700ce,Steven Riddle,66,Canada,refund,256.66,GBP,bank_transfer,Morales Inc,health,2025-02-24T21:59:36,False,failed,desktop,125.2.159.100,Canada
802e53e3-ba6e-408e-9e06-3ad0e0db3c67,82fc861c7e95babd,Yvonne Moody,32,UK,transfer,5.88,JPY,bank_transfer,Brown Group,clothing,2024-08-30T20:09:14,False,failed,desktop,218.53.236.171,Canada
77f46a80-b683-486c-9fe8-92f95c7cf839,bf7b169681540988,Tyler Sanchez,23,Australia,purchase,81.5,GBP,bank_transfer,Allen LLC,entertainment,2025-07-05T04:44:56,False,completed,desktop,25.202.209.72,USA
97c1bb53-c691-420c-b54a-700cf683cad6,8c870fb2bdd7868c,Christopher Wyatt,55,Germany,refund,207.36,USD,bank_transfer,Bender and Sons,electronics,2025-04-26T00:45:22,False,completed,tablet,115.147.37.135,Canada
70f4b591-b416-437a-9901-534ec7d74a02,d581ed942fedca03,Wayne Price,43,Canada,refund,61.77,USD,paypal,George Ltd,entertainment,2025-01-09T17:07:28,False,failed,tablet,54.172.131.232,UK
4b505e67-77ef-4351-a142-4411714d91db,21453c624618b8d5,Frances Jackson,50,France,deposit,269.95,EUR,bank_transfer,Bender and Sons,entertainment,2025-07-08T20:43:57,False,completed,tablet,71.10.102.63,UK
0e9824b3-a813-4165-a4b3-3f46f9f0886f,45d5eda345d1bba8,Riley Adams,35,Germany,withdrawal,25.13,EUR,debit_card,"Diaz, Salazar and Chandler",travel,2024-10-05T02:06:33,False,pending,desktop,144.205.197.102,Japan
6d58ed62-b6c2-42dc-a2bc-8637c0e8143d,fc69bffc08cb4410,Jeffery Elliott,32,Australia,transfer,452.15,JPY,bank_transfer,George Ltd,clothing,2025-02-15T18:19:34,False,pending,tablet,110.130.251.248,Australia
10e4caba-0494-4eab-b3c6-1e57922bb671,77aab47038494a47,Theresa Whitney,59,USA,withdrawal,1717.02,AUD,paypal,"Morgan, Page and Russell",health,2025-05-03T15:38:53,False,completed,tablet,205.207.66.200,UK
e7c67ed1-f175-4937-bf36-f24b2e5a2488,3ae6f92455717996,Amy Mckenzie,33,Japan,purchase,31.68,CAD,debit_card,Ortiz-Johnson,entertainment,2024-11-04T14:09:15,False,completed,tablet,53.196.11.251,UK
bb5a4026-7117-47d6-a8c2-7b2160fd0130,2f0a5bfdfeecaa93,Jason Zuniga,25,Japan,withdrawal,27.99,EUR,credit_card,Henry PLC,groceries,2025-03-19T11:49:30,False,failed,desktop,171.25.245.129,USA
9f73c651-77dc-49fc-a59b-5e086ffa1b8a,2aadcd7a10decf0e,Mary Thomas,22,Germany,deposit,483.03,GBP,debit_card,Avila-Bradford,groceries,2025-04-19T05:12:07,False,completed,desktop,60.59.174.236,UK
5fdddd0b-44f4-4073-b502-3aed0371a4d9,718dbe9e0f4f93e5,Linda Brown,47,UK,transfer,583.68,AUD,bank_transfer,Parker PLC,clothing,2024-11-04T00:46:11,True,completed,mobile,219.39.124.153,France
ebfa3671-2182-44ae-8819-68c641589435,e8cdbad60dc1e84c,Danielle Fletcher,80,Germany,transfer,24.92,AUD,bank_transfer,Brown Group,groceries,2025-05-22T23:01:23,False,pending,tablet,129.225.193.177,USA
aacfd654-28be-46bc-934d-2445506f7cd3,82fc861c7e95babd,Yvonne Moody,32,UK,refund,29.07,CAD,credit_card,Fuller Group,electronics,2025-03-28T06:14:54,False,pending,tablet,140.119.248.43,USA
c585caa2-e115-4e7d-9a63-df5ece996d4f,05337f2077d7f85d,Jose Stark,32,Japan,deposit,35.78,CAD,bank_transfer,Henry PLC,health,2025-05-29T08:12:28,False,failed,mobile,113.98.65.71,Australia
a1065aa2-b0bf-4f82-9eeb-4d50f2418b2e,3516dc20cc11a21a,Vanessa Velasquez,58,Australia,deposit,7.27,CAD,crypto,Padilla LLC,entertainment,2025-03-10T05:04:24,True,pending,desktop,64.224.228.7,USA
98c04825-17ef-45f2-bbce-0b75e4439589,ee18e712f9378408,Kimberly James,68,Japan,refund,13.76,USD,paypal,"Morales, Jordan and Sullivan",groceries,2024-08-09T19:40:20,False,pending,mobile,95.143.141.134,UK
325d3d63-8168-4d3e-87a6-70bbb9cda31e,b8a698125e561e8c,Samantha Perez MD,74,Australia,transfer,12.11,USD,crypto,Serrano-Oliver,clothing,2025-04-19T23:18:23,False,completed,mobile,167.181.41.97,Japan
9bc14a11-f578-45d5-9d09-e8aa1fa4f9bb,3ae6f92455717996,Amy Mckenzie,33,Japan,refund,17.26,CAD,crypto,Allen LLC,groceries,2025-03-26T10:03:12,False,failed,tablet,117.154.58.110,Canada
b93ee875-8109-41db-ba9c-65d2552a2a33,45d5eda345d1bba8,Riley Adams,35,Germany,purchase,51.83,CAD,crypto,Williams PLC,electronics,2024-12-04T14:54:24,False,pending,desktop,123.41.67.163,France
c0dfadfa-08ca-456d-a1aa-162d9fdbdb7b,6eca2a8030a0f31f,Sheila Sexton,67,Japan,withdrawal,77.58,GBP,bank_transfer,Garcia-West,clothing,2024-10-17T04:00:13,False,completed,mobile,62.146.72.83,Canada
2dfeac56-7d42-4e09-af17-6ace61fa367c,09b32f4e94745a3f,Thomas Guzman MD,38,UK,deposit,558.78,JPY,crypto,"Jones, Francis and Mitchell",entertainment,2024-09-27T06:22:32,False,completed,desktop,120.163.21.135,Australia
1e79b4b6-bdea-4fb3-b078-03c365975604,75e46e24100c1725,Mrs. Renee Myers,42,Canada,purchase,12.21,GBP,credit_card,"Harris, Turner and Powell",travel,2025-06-03T16:15:37,False,failed,desktop,218.8.198.118,Australia
c74d8040-8bb2-4102-be24-4258a542a2be,c12f09953e81046c,Mr. Jeremy Gonzalez,55,Canada,withdrawal,239.0,CAD,crypto,"Poole, Martin and Daugherty",health,2024-12-14T02:30:25,False,failed,mobile,25.180.224.219,France
66738c5d-2676-4df0-bdaa-2129cb674121,7b97e0be299b04c5,Pamela Davis,72,Canada,refund,39.61,GBP,debit_card,Garcia LLC,clothing,2024-08-12T08:49:16,False,completed,desktop,72.131.40.192,Japan
eca3e00b-dfb6-4ae6-9309-27bd41480284,ee18e712f9378408,Kimberly James,68,Japan,purchase,50.69,EUR,credit_card,Daugherty PLC,travel,2024-08-02T06:24:26,False,completed,mobile,133.162.146.175,USA
9445f005-8e1b-4371-b3c6-b53011691174,7be21778db08f8f9,Jasmine Gibson,23,Australia,deposit,150.24,EUR,crypto,"Diaz, Chase and Aguilar",groceries,2025-06-19T23:45:09,True,pending,tablet,212.237.85.59,USA
999b1fd5-4d76-4747-b292-1b231de89266,82ea76d55d802f16,Joseph Berry,19,Japan,purchase,10.13,GBP,credit_card,Goodwin LLC,clothing,2025-06-23T07:52:02,False,pending,mobile,42.247.221.225,France
e784e225-9589-4fea-ac42-88b4aa092671,21453c624618b8d5,Frances Jackson,50,France,refund,96.89,CAD,paypal,Lam-Pacheco,clothing,2024-12-19T13:29:49,False,failed,tablet,86.3.202.197,France
3def0283-37d9-4387-ac1b-417b73ddc12f,1e78d9414c8effec,Lisa Nichols,69,USA,deposit,70.08,USD,crypto,Goodwin LLC,electronics,2024-11-22T09:40:11,False,failed,mobile,123.164.97.50,USA
5cda8320-f8d2-493a-b611-6bd692fe256c,ec01fa6e538369d6,Alex Kerr,58,France,refund,114.28,AUD,crypto,Garcia-West,clothing,2025-04-08T09:37:24,False,failed,desktop,148.157.210.49,USA
5558d74c-5b10-4aeb-b1ed-9792cf785e55,45d5eda345d1bba8,Riley Adams,35,Germany,deposit,84.25,AUD,debit_card,Garcia-West,clothing,2025-06-03T09:22:07,False,pending,desktop,26.209.146.88,Germany
b9f9d0a8-c40d-487c-98ac-abfdb57b5a47,f16ad5a0c0393eb4,Beth Meyer,24,Canada,deposit,2171.02,USD,debit_card,Daugherty PLC,groceries,2025-01-15T03:10:37,True,completed,tablet,85.141.128.104,Germany
5ff45d9a-0df1-48e5-af10-9e72682906f8,c12f09953e81046c,Mr. Jeremy Gonzalez,55,Canada,withdrawal,20.98,CAD,paypal,"Flores, Woodward and Wagner",health,2024-09-14T19:52:32,True,pending,desktop,89.11.135.101,Japan
d1e451c8-abc2-46a8-8a54-d3238cc721b1,3444cd002bd69b5c,Tamara Reed,59,Japan,withdrawal,24.62,JPY,paypal,Ramirez Ltd,groceries,2025-06-10T11:24:10,False,pending,mobile,214.241.161.245,Germany
765c8934-d789-4501-89c8-41fda4ee0e97,9ff4eb1c6a4d1701,James Kirk,74,Japan,withdrawal,21.44,EUR,paypal,Jackson Group,electronics,2024-09-13T14:22:01,False,pending,tablet,123.96.39.175,Australia
18fee795-2f96-4dde-929f-e32f60175fb4,3516dc20cc11a21a,Vanessa Velasquez,58,Australia,refund,23.73,EUR,credit_card,Allen LLC,electronics,2024-12-25T03:59:06,False,failed,tablet,67.131.210.122,Japan
66ac9667-36e0-4a21-97a2-e401529fea8d,1bfa5e3ead23689e,Rodney Mills,25,UK,purchase,20.99,EUR,credit_card,"Moss, Bell and Stuart",health,2025-02-23T16:22:18,False,completed,tablet,4.98.183.111,UK
4c42a8c7-77d7-4fa5-8044-16ad470bad23,c16840c8f199623e,Jesse Austin,62,Germany,purchase,324.9,CAD,paypal,Jackson Group,entertainment,2024-11-17T00:01:05,False,pending,mobile,212.247.94.180,UK
aa68fda0-bc4b-4628-a5ce-fe8efa954c4b,2b3538f663837972,April Moore,56,Canada,withdrawal,459.78,AUD,bank_transfer,Carter Group,entertainment,2024-08-10T20:14:40,False,failed,desktop,152.166.77.230,Canada
06f8ac6c-860e-4799-97e2-0f2b35dbc0bf,bfa4523aa6574f66,Robin Miller,24,Germany,withdrawal,23.19,EUR,crypto,Serrano-Oliver,groceries,2025-07-13T09:38:53,True,pending,mobile,36.150.218.38,Germany
4c28e036-5a95-484f-9c5a-2c2590379365,aefba2684c669e74,John Perez,52,Germany,transfer,15.67,GBP,bank_transfer,Henry PLC,clothing,2024-08-10T01:47:57,True,failed,mobile,73.173.10.112,Germany
b152c440-c321-4beb-8006-c1eb3260f28b,1af4811557b604eb,Kristen Glenn,45,USA,withdrawal,110.73,EUR,credit_card,Hays-Solomon,health,2024-08-19T10:11:45,False,pending,tablet,7.198.157.69,UK
d606238e-db72-425a-9e9c-4172779a15d4,8c870fb2bdd7868c,Christopher Wyatt,55,Germany,purchase,23.85,JPY,credit_card,Carter Group,travel,2025-06-02T13:48:26,False,completed,desktop,198.178.169.81,Japan
41d8948d-5388-4927-9fe4-0704943ea7df,7be21778db08f8f9,Jasmine Gibson,23,Australia,withdrawal,141.09,CAD,bank_transfer,Ramirez-Gates,groceries,2024-10-11T09:30:33,False,failed,tablet,115.136.198.154,France
67f63a93-18ea-41dd-9f27-5ac0320b45b4,82b6e205329d024f,Katherine Thompson,35,UK,purchase,74.02,EUR,bank_transfer,"Mcknight, Solis and Lewis",groceries,2025-03-02T09:02:09,False,pending,desktop,213.121.27.236,USA
9b34db98-bf03-4506-a99d-4a26e3837e76,14218e5da1de3823,Samantha Davis,65,USA,purchase,5.62,AUD,debit_card,Carter Group,groceries,2025-03-13T15:56:07,False,completed,desktop,182.150.171.69,France
dd751cc6-7a37-4bf3-8031-32a8583fac1e,24b1684acefadc04,Mrs. Barbara Walters,28,France,refund,556.27,EUR,paypal,Fuller Group,electronics,2024-10-04T15:35:48,False,pending,tablet,189.143.166.221,Japan
c16969d3-ae82-4052-935e-99763c8be23d,9ff4eb1c6a4d1701,James Kirk,74,Japan,deposit,807.4,EUR,crypto,"Flores, Woodward and Wagner",clothing,2025-04-24T21:15:55,False,pending,desktop,157.72.161.82,Germany
8892d987-0f91-48b1-8fb1-245e4b94a863,301e3b19165d5029,Heather Smith,67,Australia,deposit,21.78,AUD,bank_transfer,Lam-Pacheco,groceries,2025-02-09T02:01:30,False,completed,tablet,157.120.48.93,France
efe271dc-9d00-46de-8dfd-91056de8ed2f,13dd2268e14de24e,Veronica Alvarado,61,Japan,refund,30.52,AUD,paypal,Goodwin LLC,electronics,2024-12-31T06:08:12,False,failed,desktop,153.202.21.174,Canada
aa3f5a31-fe3c-4776-89c3-06e90de534bc,1b71c25fa2c67d79,Robert Petersen,41,UK,purchase,83.83,CAD,bank_transfer,"Smith, Joseph and Banks",groceries,2025-06-19T20:56:38,False,completed,mobile,195.114.181.57,Canada
8ac26bc7-360a-45e0-994b-de1b56df7de7,1e78d9414c8effec,Lisa Nichols,69,USA,transfer,90.17,AUD,crypto,Bryant-Smith,groceries,2025-07-17T22:21:52,True,completed,mobile,149.221.127.172,USA
